regiao,ordem,nome_original,novo_nome,categoria,largura,altura,origem_x,origem_y
regiao_02_floresta_ancestral,87,regiao_02_floresta_ancestral_item_087.webp,estrutura de madeira 008.webp,estrutura de madeira,73,131,737,590
regiao_02_floresta_ancestral,88,regiao_02_floresta_ancestral_item_088.webp,estrutura de madeira 009.webp,estrutura de madeira,101,131,8,654
regiao_02_floresta_ancestral,89,regiao_02_floresta_ancestral_item_089.webp,poste da floresta 001.webp,poste da floresta,206,130,108,654
regiao_02_floresta_ancestral,90,regiao_02_floresta_ancestral_item_090.webp,poste da floresta 002.webp,poste da floresta,48,120,306,654
regiao_02_floresta_ancestral,91,regiao_02_floresta_ancestral_item_091.webp,poste da floresta 003.webp,poste da floresta,59,113,354,654
regiao_02_floresta_ancestral,92,regiao_02_floresta_ancestral_item_092.webp,poste da floresta 004.webp,poste da floresta,66,113,421,652
regiao_02_floresta_ancestral,93,regiao_02_floresta_ancestral_item_093.webp,poste da floresta 005.webp,poste da floresta,107,96,501,655
regiao_02_floresta_ancestral,94,regiao_02_floresta_ancestral_item_094.webp,poste da floresta 006.webp,poste da floresta,91,123,977,675
regiao_02_floresta_ancestral,95,regiao_02_floresta_ancestral_item_095.webp,poste da floresta 007.webp,poste da floresta,96,139,1160,685
regiao_02_floresta_ancestral,96,regiao_02_floresta_ancestral_item_096.webp,caixa e barril 001.webp,caixa e barril,34,95,942,701
regiao_02_floresta_ancestral,97,regiao_02_floresta_ancestral_item_097.webp,caixa e barril 002.webp,caixa e barril,115,141,1048,703
regiao_02_floresta_ancestral,98,regiao_02_floresta_ancestral_item_098.webp,caixa e barril 003.webp,caixa e barril,99,133,625,724
regiao_02_floresta_ancestral,99,regiao_02_floresta_ancestral_item_099.webp,caixa e barril 004.webp,caixa e barril,85,60,709,724
regiao_02_floresta_ancestral,100,regiao_02_floresta_ancestral_item_100.webp,caixa e barril 005.webp,caixa e barril,78,115,795,723
regiao_02_floresta_ancestral,101,regiao_02_floresta_ancestral_item_101.webp,ruina coberta de musgo 001.webp,ruina coberta de musgo,51,56,851,730
regiao_02_floresta_ancestral,102,regiao_02_floresta_ancestral_item_102.webp,ruina coberta de musgo 002.webp,ruina coberta de musgo,66,75,549,750
regiao_02_floresta_ancestral,103,regiao_02_floresta_ancestral_item_103.webp,ruina coberta de musgo 003.webp,ruina coberta de musgo,73,117,876,750
regiao_02_floresta_ancestral,104,regiao_02_floresta_ancestral_item_104.webp,ruina coberta de musgo 004.webp,ruina coberta de musgo,49,74,438,754
regiao_02_floresta_ancestral,105,regiao_02_floresta_ancestral_item_105.webp,ruina coberta de musgo 005.webp,ruina coberta de musgo,57,76,491,756
regiao_02_floresta_ancestral,106,regiao_02_floresta_ancestral_item_106.webp,ruina coberta de musgo 006.webp,ruina coberta de musgo,175,123,262,769
regiao_02_floresta_ancestral,107,regiao_02_floresta_ancestral_item_107.webp,ruina coberta de musgo 007.webp,ruina coberta de musgo,138,105,9,783
regiao_02_floresta_ancestral,108,regiao_02_floresta_ancestral_item_108.webp,ruina coberta de musgo 008.webp,ruina coberta de musgo,77,108,771,779
regiao_02_floresta_ancestral,109,regiao_02_floresta_ancestral_item_109.webp,altar da floresta 001.webp,altar da floresta,113,98,148,787
regiao_02_floresta_ancestral,110,regiao_02_floresta_ancestral_item_110.webp,altar da floresta 002.webp,altar da floresta,50,57,722,786
regiao_02_floresta_ancestral,111,regiao_02_floresta_ancestral_item_111.webp,altar da floresta 003.webp,altar da floresta,105,86,943,805
regiao_02_floresta_ancestral,112,regiao_02_floresta_ancestral_item_112.webp,altar da floresta 004.webp,altar da floresta,63,69,452,821
regiao_02_floresta_ancestral,113,regiao_02_floresta_ancestral_item_113.webp,altar da floresta 005.webp,altar da floresta,44,51,667,832
regiao_02_floresta_ancestral,114,regiao_02_floresta_ancestral_item_114.webp,altar da floresta 006.webp,altar da floresta,114,58,1126,827
regiao_02_floresta_ancestral,115,regiao_02_floresta_ancestral_item_115.webp,altar da floresta 007.webp,altar da floresta,83,56,532,835
regiao_02_floresta_ancestral,116,regiao_02_floresta_ancestral_item_116.webp,altar da floresta 008.webp,altar da floresta,32,36,720,843
regiao_02_floresta_ancestral,117,regiao_02_floresta_ancestral_item_117.webp,altar da floresta 009.webp,altar da floresta,30,39,751,843
regiao_02_floresta_ancestral,118,regiao_02_floresta_ancestral_item_118.webp,altar da floresta 010.webp,altar da floresta,35,40,849,843
regiao_02_floresta_ancestral,119,regiao_02_floresta_ancestral_item_119.webp,altar da floresta 011.webp,altar da floresta,55,40,1058,850
regiao_02_floresta_ancestral,120,regiao_02_floresta_ancestral_item_120.webp,ruina magica 001.webp,ruina magica,60,129,413,881
regiao_02_floresta_ancestral,121,regiao_02_floresta_ancestral_item_121.webp,ruina magica 002.webp,ruina magica,139,137,6,883
regiao_02_floresta_ancestral,122,regiao_02_floresta_ancestral_item_122.webp,ruina magica 003.webp,ruina magica,125,141,151,886
regiao_02_floresta_ancestral,123,regiao_02_floresta_ancestral_item_123.webp,ruina magica 004.webp,ruina magica,145,163,264,885
regiao_02_floresta_ancestral,124,regiao_02_floresta_ancestral_item_124.webp,ruina magica 005.webp,ruina magica,90,90,863,890
regiao_02_floresta_ancestral,125,regiao_02_floresta_ancestral_item_125.webp,ruina magica 006.webp,ruina magica,157,171,1084,888
regiao_02_floresta_ancestral,126,regiao_02_floresta_ancestral_item_126.webp,ruina magica 007.webp,ruina magica,66,111,474,901
regiao_02_floresta_ancestral,127,regiao_02_floresta_ancestral_item_127.webp,ruina magica 008.webp,ruina magica,78,116,541,895
regiao_02_floresta_ancestral,128,regiao_02_floresta_ancestral_item_128.webp,ruina magica 009.webp,ruina magica,173,135,624,896
regiao_02_floresta_ancestral,129,regiao_02_floresta_ancestral_item_129.webp,ruina magica 010.webp,ruina magica,67,66,982,902
regiao_02_floresta_ancestral,130,regiao_02_floresta_ancestral_item_130.webp,ruina magica 011.webp,ruina magica,62,84,809,926
regiao_02_floresta_ancestral,131,regiao_02_floresta_ancestral_item_131.webp,vegetacao da floresta 001.webp,vegetacao da floresta,75,86,933,953
regiao_02_floresta_ancestral,132,regiao_02_floresta_ancestral_item_132.webp,vegetacao da floresta 002.webp,vegetacao da floresta,65,60,1026,952
regiao_02_floresta_ancestral,133,regiao_02_floresta_ancestral_item_133.webp,vegetacao da floresta 003.webp,vegetacao da floresta,70,70,856,988
regiao_02_floresta_ancestral,134,regiao_02_floresta_ancestral_item_134.webp,vegetacao da floresta 004.webp,vegetacao da floresta,63,78,534,1014
regiao_02_floresta_ancestral,135,regiao_02_floresta_ancestral_item_135.webp,vegetacao da floresta 005.webp,vegetacao da floresta,71,117,994,1017
regiao_02_floresta_ancestral,136,regiao_02_floresta_ancestral_item_136.webp,vegetacao da floresta 006.webp,vegetacao da floresta,148,141,9,1026
regiao_02_floresta_ancestral,137,regiao_02_floresta_ancestral_item_137.webp,vegetacao da floresta 007.webp,vegetacao da floresta,103,124,159,1036
regiao_02_floresta_ancestral,138,regiao_02_floresta_ancestral_item_138.webp,vegetacao da floresta 008.webp,vegetacao da floresta,85,79,394,1035
regiao_02_floresta_ancestral,139,regiao_02_floresta_ancestral_item_139.webp,vegetacao da floresta 009.webp,vegetacao da floresta,55,63,483,1038
regiao_02_floresta_ancestral,140,regiao_02_floresta_ancestral_item_140.webp,vegetacao da floresta 010.webp,vegetacao da floresta,58,81,596,1035
regiao_02_floresta_ancestral,141,regiao_02_floresta_ancestral_item_141.webp,vegetacao da floresta 011.webp,vegetacao da floresta,84,87,1162,1038
regiao_02_floresta_ancestral,142,regiao_02_floresta_ancestral_item_142.webp,vegetacao da floresta 012.webp,vegetacao da floresta,128,106,263,1043
regiao_02_floresta_ancestral,143,regiao_02_floresta_ancestral_item_143.webp,vegetacao da floresta 013.webp,vegetacao da floresta,67,81,655,1040
regiao_02_floresta_ancestral,144,regiao_02_floresta_ancestral_item_144.webp,vegetacao da floresta 014.webp,vegetacao da floresta,75,72,727,1046
regiao_02_floresta_ancestral,145,regiao_02_floresta_ancestral_item_145.webp,vegetacao da floresta 015.webp,vegetacao da floresta,77,84,914,1056
regiao_02_floresta_ancestral,146,regiao_02_floresta_ancestral_item_146.webp,vegetacao da floresta 016.webp,vegetacao da floresta,44,74,805,1064
regiao_02_floresta_ancestral,147,regiao_02_floresta_ancestral_item_147.webp,vegetacao da floresta 017.webp,vegetacao da floresta,59,68,851,1070
regiao_02_floresta_ancestral,148,regiao_02_floresta_ancestral_item_148.webp,vegetacao da floresta 018.webp,vegetacao da floresta,74,82,1070,1065
regiao_02_floresta_ancestral,149,regiao_02_floresta_ancestral_item_149.webp,vegetacao da floresta 019.webp,vegetacao da floresta,88,81,449,1097
regiao_02_floresta_ancestral,150,regiao_02_floresta_ancestral_item_150.webp,vegetacao da floresta 020.webp,vegetacao da floresta,61,51,538,1097
regiao_02_floresta_ancestral,151,regiao_02_floresta_ancestral_item_151.webp,vegetacao da floresta 021.webp,vegetacao da floresta,60,50,744,1120
regiao_02_floresta_ancestral,152,regiao_02_floresta_ancestral_item_152.webp,vegetacao da floresta 022.webp,vegetacao da floresta,46,43,395,1124
regiao_02_floresta_ancestral,153,regiao_02_floresta_ancestral_item_153.webp,vegetacao da floresta 023.webp,vegetacao da floresta,55,50,586,1130
regiao_02_floresta_ancestral,154,regiao_02_floresta_ancestral_item_154.webp,vegetacao da floresta 024.webp,vegetacao da floresta,60,46,644,1123
regiao_02_floresta_ancestral,155,regiao_02_floresta_ancestral_item_155.webp,vegetacao da floresta 025.webp,vegetacao da floresta,29,34,709,1133
regiao_02_floresta_ancestral,156,regiao_02_floresta_ancestral_item_156.webp,vegetacao da floresta 026.webp,vegetacao da floresta,69,50,1168,1124
regiao_02_floresta_ancestral,157,regiao_02_floresta_ancestral_item_157.webp,vegetacao da floresta 027.webp,vegetacao da floresta,71,58,848,1140
regiao_02_floresta_ancestral,158,regiao_02_floresta_ancestral_item_158.webp,vegetacao da floresta 028.webp,vegetacao da floresta,67,88,922,1144
regiao_02_floresta_ancestral,159,regiao_02_floresta_ancestral_item_159.webp,vegetacao da floresta 029.webp,vegetacao da floresta,59,55,990,1139
regiao_02_floresta_ancestral,160,regiao_02_floresta_ancestral_item_160.webp,vegetacao da floresta 030.webp,vegetacao da floresta,67,69,109,1154
regiao_02_floresta_ancestral,161,regiao_02_floresta_ancestral_item_161.webp,vegetacao da floresta 031.webp,vegetacao da floresta,72,92,177,1157
regiao_02_floresta_ancestral,162,regiao_02_floresta_ancestral_item_162.webp,vegetacao da floresta 032.webp,vegetacao da floresta,43,50,242,1152
regiao_02_floresta_ancestral,163,regiao_02_floresta_ancestral_item_163.webp,vegetacao da floresta 033.webp,vegetacao da floresta,76,95,274,1148
regiao_02_floresta_ancestral,164,regiao_02_floresta_ancestral_item_164.webp,vegetacao da floresta 034.webp,vegetacao da floresta,54,49,532,1149
regiao_02_floresta_ancestral,165,regiao_02_floresta_ancestral_item_165.webp,vegetacao da floresta 035.webp,vegetacao da floresta,47,46,796,1154
regiao_02_floresta_ancestral,166,regiao_02_floresta_ancestral_item_166.webp,vegetacao da floresta 036.webp,vegetacao da floresta,86,91,1041,1148
regiao_02_floresta_ancestral,167,regiao_02_floresta_ancestral_item_167.webp,vegetacao da floresta 037.webp,vegetacao da floresta,56,84,353,1165
regiao_02_floresta_ancestral,168,regiao_02_floresta_ancestral_item_168.webp,vegetacao da floresta 038.webp,vegetacao da floresta,37,30,676,1169
regiao_02_floresta_ancestral,169,regiao_02_floresta_ancestral_item_169.webp,vegetacao da floresta 039.webp,vegetacao da floresta,94,72,15,1173
regiao_02_floresta_ancestral,170,regiao_02_floresta_ancestral_item_170.webp,vegetacao da floresta 040.webp,vegetacao da floresta,43,73,416,1173
regiao_02_floresta_ancestral,171,regiao_02_floresta_ancestral_item_171.webp,objeto da floresta 001.webp,objeto da floresta,43,68,457,1179
regiao_02_floresta_ancestral,172,regiao_02_floresta_ancestral_item_172.webp,objeto da floresta 002.webp,objeto da floresta,64,62,625,1177
regiao_02_floresta_ancestral,173,regiao_02_floresta_ancestral_item_173.webp,objeto da floresta 003.webp,objeto da floresta,56,57,1134,1180
regiao_02_floresta_ancestral,174,regiao_02_floresta_ancestral_item_174.webp,objeto da floresta 004.webp,objeto da floresta,56,49,562,1193
regiao_02_floresta_ancestral,175,regiao_02_floresta_ancestral_item_175.webp,objeto da floresta 005.webp,objeto da floresta,25,36,712,1185
regiao_02_floresta_ancestral,176,regiao_02_floresta_ancestral_item_176.webp,objeto da floresta 006.webp,objeto da floresta,51,46,737,1183
regiao_02_floresta_ancestral,177,regiao_02_floresta_ancestral_item_177.webp,objeto da floresta 007.webp,objeto da floresta,52,51,1188,1187
regiao_02_floresta_ancestral,178,regiao_02_floresta_ancestral_item_178.webp,objeto da floresta 008.webp,objeto da floresta,39,50,505,1196
regiao_02_floresta_ancestral,179,regiao_02_floresta_ancestral_item_179.webp,objeto da floresta 009.webp,objeto da floresta,34,41,799,1200
regiao_02_floresta_ancestral,180,regiao_02_floresta_ancestral_item_180.webp,objeto da floresta 010.webp,objeto da floresta,43,44,833,1197
regiao_02_floresta_ancestral,181,regiao_02_floresta_ancestral_item_181.webp,objeto da floresta 011.webp,objeto da floresta,47,45,876,1197
regiao_02_floresta_ancestral,182,regiao_02_floresta_ancestral_item_182.webp,objeto da floresta 012.webp,objeto da floresta,47,49,992,1196
regiao_02_floresta_ancestral,183,regiao_02_floresta_ancestral_item_183.webp,objeto da floresta 013.webp,objeto da floresta,35,28,689,1217
regiao_02_floresta_ancestral,184,regiao_02_floresta_ancestral_item_184.webp,objeto da floresta 014.webp,objeto da floresta,29,25,139,1223
regiao_02_floresta_ancestral,185,regiao_02_floresta_ancestral_item_185.webp,objeto da floresta 015.webp,objeto da floresta,28,23,761,1220
regiao_03_vulcanica,1,regiao_03_vulcanica_item_001.webp,rocha vulcanica 001.webp,rocha vulcanica,73,101,1093,6
regiao_03_vulcanica,2,regiao_03_vulcanica_item_002.webp,rocha vulcanica 002.webp,rocha vulcanica,79,80,9,10
regiao_03_vulcanica,3,regiao_03_vulcanica_item_003.webp,rocha vulcanica 003.webp,rocha vulcanica,79,80,86,10
regiao_03_vulcanica,4,regiao_03_vulcanica_item_004.webp,rocha vulcanica 004.webp,rocha vulcanica,78,79,164,10
regiao_03_vulcanica,5,regiao_03_vulcanica_item_005.webp,rocha vulcanica 005.webp,rocha vulcanica,79,80,241,10
regiao_03_vulcanica,6,regiao_03_vulcanica_item_006.webp,rocha vulcanica 006.webp,rocha vulcanica,80,80,318,10
regiao_03_vulcanica,7,regiao_03_vulcanica_item_007.webp,rocha vulcanica 007.webp,rocha vulcanica,78,80,397,10
regiao_03_vulcanica,8,regiao_03_vulcanica_item_008.webp,rocha vulcanica 008.webp,rocha vulcanica,79,80,474,10
regiao_03_vulcanica,9,regiao_03_vulcanica_item_009.webp,piso de lava 001.webp,piso de lava,79,80,551,10
regiao_03_vulcanica,10,regiao_03_vulcanica_item_010.webp,piso de lava 002.webp,piso de lava,79,80,629,10
regiao_03_vulcanica,11,regiao_03_vulcanica_item_011.webp,piso de lava 003.webp,piso de lava,79,80,706,10
regiao_03_vulcanica,12,regiao_03_vulcanica_item_012.webp,piso de lava 004.webp,piso de lava,80,80,783,10
regiao_03_vulcanica,13,regiao_03_vulcanica_item_013.webp,espinho vulcanico 001.webp,espinho vulcanico,80,97,865,10
regiao_03_vulcanica,14,regiao_03_vulcanica_item_014.webp,espinho vulcanico 002.webp,espinho vulcanico,49,91,947,16
regiao_03_vulcanica,15,regiao_03_vulcanica_item_015.webp,espinho vulcanico 003.webp,espinho vulcanico,53,98,1009,10
regiao_03_vulcanica,16,regiao_03_vulcanica_item_016.webp,espinho vulcanico 004.webp,espinho vulcanico,32,87,1061,10
regiao_03_vulcanica,17,regiao_03_vulcanica_item_017.webp,espinho vulcanico 005.webp,espinho vulcanico,86,94,1166,13
regiao_03_vulcanica,18,regiao_03_vulcanica_item_018.webp,pedra rachada 001.webp,pedra rachada,78,79,9,89
regiao_03_vulcanica,19,regiao_03_vulcanica_item_019.webp,pedra rachada 002.webp,pedra rachada,79,79,86,89
regiao_03_vulcanica,20,regiao_03_vulcanica_item_020.webp,pedra rachada 003.webp,pedra rachada,79,80,163,89
regiao_03_vulcanica,21,regiao_03_vulcanica_item_021.webp,lava borbulhante 001.webp,lava borbulhante,78,79,242,89
regiao_03_vulcanica,22,regiao_03_vulcanica_item_022.webp,lava borbulhante 002.webp,lava borbulhante,79,79,319,89
regiao_03_vulcanica,23,regiao_03_vulcanica_item_023.webp,lava borbulhante 003.webp,lava borbulhante,79,80,396,89
regiao_03_vulcanica,24,regiao_03_vulcanica_item_024.webp,lava borbulhante 004.webp,lava borbulhante,80,79,473,89
regiao_03_vulcanica,25,regiao_03_vulcanica_item_025.webp,lava borbulhante 005.webp,lava borbulhante,79,80,551,89
regiao_03_vulcanica,26,regiao_03_vulcanica_item_026.webp,lava borbulhante 006.webp,lava borbulhante,79,80,629,89
regiao_03_vulcanica,27,regiao_03_vulcanica_item_027.webp,lava borbulhante 007.webp,lava borbulhante,79,80,706,89
regiao_03_vulcanica,28,regiao_03_vulcanica_item_028.webp,lava borbulhante 008.webp,lava borbulhante,79,80,784,89
regiao_03_vulcanica,29,regiao_03_vulcanica_item_029.webp,penhasco vulcanico 001.webp,penhasco vulcanico,82,83,863,109
regiao_03_vulcanica,30,regiao_03_vulcanica_item_030.webp,penhasco vulcanico 002.webp,penhasco vulcanico,91,113,946,109
regiao_03_vulcanica,31,regiao_03_vulcanica_item_031.webp,penhasco vulcanico 003.webp,penhasco vulcanico,47,98,1037,109
regiao_03_vulcanica,32,regiao_03_vulcanica_item_032.webp,penhasco vulcanico 004.webp,penhasco vulcanico,75,103,1093,115
regiao_03_vulcanica,33,regiao_03_vulcanica_item_033.webp,penhasco vulcanico 005.webp,penhasco vulcanico,81,76,1172,116
regiao_03_vulcanica,34,regiao_03_vulcanica_item_034.webp,rio de lava 001.webp,rio de lava,79,79,9,168
regiao_03_vulcanica,35,regiao_03_vulcanica_item_035.webp,rio de lava 002.webp,rio de lava,79,79,86,168
regiao_03_vulcanica,36,regiao_03_vulcanica_item_036.webp,rio de lava 003.webp,rio de lava,80,79,163,168
regiao_03_vulcanica,37,regiao_03_vulcanica_item_037.webp,rio de lava 004.webp,rio de lava,79,79,241,168
regiao_03_vulcanica,38,regiao_03_vulcanica_item_038.webp,rio de lava 005.webp,rio de lava,80,79,318,168
regiao_03_vulcanica,39,regiao_03_vulcanica_item_039.webp,rio de lava 006.webp,rio de lava,79,117,396,168
regiao_03_vulcanica,40,regiao_03_vulcanica_item_040.webp,rio de lava 007.webp,rio de lava,88,125,473,168
regiao_03_vulcanica,41,regiao_03_vulcanica_item_041.webp,rio de lava 008.webp,rio de lava,79,79,551,168
regiao_03_vulcanica,42,regiao_03_vulcanica_item_042.webp,rio de lava 009.webp,rio de lava,79,79,629,168
